,class,tweet,label
24334,1,push a bitch out a car like im Gucci Mane bitch !,offensive_language
5607,2,@billyrunaway Hope she's larger than a bird.,neither
5550,1,@b0ss561 just beat the pussy up,offensive_language
6073,1,@hernandez719 ayy might as well get. Fat hoes don't even like abs nomo they like balla bellys,offensive_language
10421,1,I hate a wishy washy bitch,offensive_language
12797,1,"Me: ""Mom, honestly, thank you for making me a bad bitch."" 
Mom: ""You've gotta stop.""",offensive_language
3064,1,@Dre_Day200 nig nog,offensive_language
1896,1,"&#8220;@skykardashian: Is ""hoe by association"" a real thing?&#8221; Yes.",offensive_language
24260,1,"nobody understands me besides my day 1 bitch, please come back bc I'm tired of these females thinking they know me.",offensive_language
23431,1,You're a stupid fucking bitch,offensive_language
22263,2,Turn on the magic of colored light. #longexposure #lightwriting http://t.co/Um8LBsd6p9,neither
16649,1,RT @NoBeeetch: Y'all we use to have to take pictures on real cameras and upload them hoes through the computer. Wow,offensive_language
13106,1,My phone is finally back on bitches! no more TextNow,offensive_language
3442,1,@ICBC_World214 that hoe out now,offensive_language
15894,1,RT @KINGTUNCHI_: Fucking with a bad bitch you gone need some money lil homie!,offensive_language
10844,1,"I ride around with #notint, so all them bitches can see me &#128526;&#128522;&#128129; #JetLife &#9992;&#65039;",offensive_language
4388,1,"@PenguinGraham Yup, he did, like a straight bitch",offensive_language
12447,0,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around,hate_speech
20979,1,"Social media post about rival social media app. I shall never let the word ""edited"" appear next to my Facebook status. Double read it bitch.",offensive_language
13026,2,My hair is trash. I need to put a masque on it.. But that takes so much energy that I don't have.,neither
8159,2,Breakfast fried chicken jerk chicken Tater tots white rice nd press yellow rice nd beans Mac nd cheese http://t.co/Usz8gJnZl0,neither
15498,1,"RT @HoodBibIe: ""Side hoes get no love"" - Thotology 6:13",offensive_language
21187,0,"Subtweet me one more time, you dirty chink whore",hate_speech
17386,1,"RT @StayTrippyyyy_: I love bad bitches, that's my fucking problem!",offensive_language
15020,2,"RT @DragonflyJonez: ""You men are trash if your homeboy is cheating and you dont tell his wife/girl and break up their family."" LOLNO",neither
17286,1,RT @ShreddyBrady: How close I am to slapping a bitch http://t.co/1aiH4BfCxk,offensive_language
21476,2,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u,neither
14030,2,RT @77StephanieG77: A portable septic tank. For allllll those pesky feelings.,neither
212,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",offensive_language
3418,1,@Huntermoore finger my pussy slowly with circular motion,offensive_language
6410,1,@kieffer_jason No am real but you a pussy ass nigga so why would I give a fuck what u think lmao just stfu,offensive_language
16888,0,RT @PlainBlack_D: Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;,hate_speech
18896,1,RT @dril: hoo boy... these guinea pigd love to shit. shouldn't have ordered the full dozen,offensive_language
16892,1,"RT @PoeticGenius19: You go back and forth with a girl, youre a ""bitch"" you let her disrespect, youre a ""bitch"" LOL",offensive_language
15164,1,"RT @FemsHaveBallz: The looters in #Ferguson are so retarded, that they risk arrest to get free food when EBT already pays for their food LO&#8230;",offensive_language
17071,1,RT @RichBitxh_: Highwaisted jeans are not made for everyone bitches be looking horrible,offensive_language
14122,2,RT @AliAbunimah: The people of the ghetto are rising up and fighting back. Whose side are you on? #Gaza,neither
7697,1,Amina ass... Peter you just fucking the bitch I don't like her voice,offensive_language
3773,1,@KeenoKlutch im on that hoe now,offensive_language
1276,1,&#8220;@GiantRaiderKing: @nomaambundy92 fag&#8221; but Tony :(,offensive_language
19838,1,RT @prettytreazure: @DetroitPlayer @1stName_Bravo hey don't call him a bitch &#128074;,offensive_language
3912,2,@LifeAsKing I've only like about 3 pair..they're overpriced trash ..,neither
20552,1,S/O to this hoe tonight ol hating ass http://t.co/HIt4475tyZ,offensive_language
3273,1,@GociveiX you egg spam bitch,offensive_language
17667,1,"RT @TheOneMiss_Luu: ""@ryrystine: Aye everyone buy some bombass brownies tomorrow from my wigga @JacklynAnnn"" They don't contain marijuana b&#8230;",offensive_language
12123,1,Just might fuck yo main bitch. Dats just how I feel &#128520; http://t.co/oodbPTGV1n,offensive_language
19131,1,RT @iDntWearCondoms: Men only cheat for pussy. Women cheat cuz they think they have 2 soulmates,offensive_language
3547,2,@JLlVE looks prime for some trash pick up,neither
16302,0,RT @MANIAC3X: @Buckm00se I'd rather be from a rancho then live in ghetto ass urban areas with niggers and nigger impersonators. Adopting ni&#8230;,hate_speech
19493,0,"RT @lightskin_chink: This vine still funny as shit to me &#128557;&#128557;&#128514;""How many niggers are in my store""? https://t.co/t7rUJTKEi1",hate_speech
23719,1,deans crying because she needs to pee peter keeps saying nigger,offensive_language
9233,0,Fuck boi fag,hate_speech
23814,1,fucking queer,offensive_language
7314,1,@xDSmooth follow me back hoe,offensive_language
8404,2,"Charlie Crist Losing 50,000 Florida Jobs To Raise Minimum Wage Is &#8216;Worth It&#8217; - Conservative Byte http://t.co/y3JYJ2Yf4L via @conservativebyt",neither
10111,1,"I can't handle when people give me an attitude, I dead them so quick. Like why do you have to be a nasty bitch",offensive_language
4827,1,@T_FLYE he killed that hoe though,offensive_language
11663,0,"If you would have followed George Washington in 1776, it means that you're white trash.",hate_speech
2213,1,"12 was like ""Blocked bitch"" &#8220;@NoBeeetch: Don't start ""@bdoulaoblongata: They are blocking us in #Ferguson http://t.co/ymPzHmzUxG""&#8221;",offensive_language
781,1,#That son of a bitch moment when you finally get in bed and your bladder decides its time to piss,offensive_language
7865,0,Ayy Carlton is a ghetto school now #SwitchedAtBirth,hate_speech
19620,2,RT @maycie32: @Whitecholo23 np big nig nig,neither
20340,1,RT @xNikiaaa_: @1stBlocJeremiah damn where you on house arrest at ? &amp; yup in tht bitch like &#128080;&#128131;&#128527;,offensive_language
10142,1,I could blank all you son's of bitches out #getatme #goofy #fuckmongo #naynayismongo,offensive_language
5148,1,"@WolfgangAbedeus Your bitch called, she was missing this dick",offensive_language
15864,1,RT @JusDontBlowMyHi: Y'all lucky DMX stopped makin music I'd still be barking at these hoes foo,offensive_language
24431,1,sorry wrong bitch &#9996;&#65039;,offensive_language
18350,1,RT @__HoldMyHEART: I don't understand how bitches find the time to worry about what another bitch is doing,offensive_language
16727,1,RT @OGsmoky: @_100d I'm tryna smoke some dope in that bitch lol,offensive_language
11395,1,I'm the gym looking at bitches booty #creeping &#9996;&#65039;,offensive_language
22272,1,"Twitter game is on point tonight btw guys, if you haven't caught on you're full retard.",offensive_language
5685,1,@carterboy_leake @italian_montana @tyg235 chill your dad gets more bitches at school than you do griff,offensive_language
16532,1,"RT @MtuPombe: Hahahaha RT @bniceloco: When her pussy better than you expected it to be http://t.co/8rFdwxCZ3g""",offensive_language
13254,1,Nick Cannon movie.. &#171;@arigold_88 A 31 year old bitch in Texas was pretending to be 15 and went to high school 6 months!&#187;,offensive_language
8793,1,Don't let this natural hair care shit fool you. Some of you hoes need a perm.,offensive_language
9296,1,Fuck you niggah I'm cold &amp; my aunts said no more throwing people in so I'm going to take a shower &#128524;,offensive_language
12798,2,"Me: downloads flappy bird*
Sierra: ""welp there goes school""",neither
825,1,#boom bitches,offensive_language
24544,1,"this could be my last breath
I'ma take my time, cause I'ma go out the same way I came in
Right by the pussy with nothin' on my mind",offensive_language
6255,1,@jkfldghi @Huntermoore long tittie no nipple havin ass bitch,offensive_language
16503,1,"RT @MrLuckyToYou: If that pussy good, umma moan when um eating it.",offensive_language
10299,1,"I fuck with lux and his knowledge but mooks presence, delivery is connecting more to the people. Crazy.",offensive_language
7878,1,Baby I can make that pussy rain... Often,offensive_language
5864,1,@dominiloka bitch ain't fall down or nothing. bet she can take more licks than you. No?,offensive_language
10838,1,I remember when Milz drunk ass fell asleep while we where all playing Gears smh. What a fag,offensive_language
24339,1,pussy boy gone die a bitch,offensive_language
11713,1,Im in a full suit bow tie and all at a restaurant &amp; called my frat a bitch ass nigga.Caught myself Bc Im around white ppl staring at me lol,offensive_language
12459,1,"Living with my bitches, hashtag live http://t.co/9jKAYWGeVZ",offensive_language
16437,1,"RT @MikeDiggEm: I hate when bitches say ""That ain't cute"" lol did I say I was trynna be cute",offensive_language
8093,2,"Black guy in class: *attempts to throw a paper ball into the trash*
*misses* 
Mrs. Mundy: ""You're a disgrace to your race, Marcus""
&#128514;&#128514;&#128514;",neither
67,2,"""@Allyhaaaaa: Lemmie eat a Oreo &amp; do these dishes."" One oreo? Lol",neither
22929,1,Wizard turned into a hoe after a break up,offensive_language
22657,1,"When bae dodges hoes cause he only want you &#128525;&#128553;

&#128514;&#128514; http://t.co/bLYYoLtP0k",offensive_language
4194,1,"@Mua87Becca yeah, what a bitch, eh? life sucks. everyone should have the equal opportunity to lose their shirt in divorce court.",offensive_language
9084,2,Finally got my medicine and crackers!,neither
16482,1,RT @MoneyMakers_Ent: Bitch you're retarded RT @TheVinnette: Men that cook should wear panties too&#8221;,offensive_language
21132,1,Stiff armed his hoe ass lmao,offensive_language
15691,0,RT @JManziel2: &#8220;@RealZachK0enn: @JManziel2 You're a faggot&#8221;you're a Texas fan...,hate_speech
7132,1,@thebashionista Got me blushin like Drake bitch az. Lol,offensive_language
21179,1,"Stupid freshman bitches that walk like slow as hell and u can't get around them, hurry the fuck up sloth",offensive_language
3941,1,"@Liveitupjersey yeah, I seen you tweet about bitch &amp; block. I used it...it fits!",offensive_language
22640,1,When Jake was mad happy and hugged muscle faced Renee Russo at the end of 1 I was like yeah them bitches bout to win it all!!!,offensive_language
17061,1,RT @RegaloDeJah_: &#8220;@Ausettt: Girls like her make it hard for the rest of us &#128530; http://t.co/g8KdlxFqm2&#8221; and u wonder why u bitches get expose&#8230;,offensive_language
16296,2,"RT @LynchieWCVB: Big night at WCVB. Martha Coakley-Charlie Baker debate here at 7, Bruins-Minnesota WIld, World Series Game #6.",neither
11012,1,"I want my bitch to answer if my ex calling, with my dick in her mouth",offensive_language
12224,1,Kinda want to spit my gum into some bitches hair.,offensive_language
12244,1,"Kobe to Dwight: ""You a soft muthafucka, and you a bitch ass nigga!"" lmaooo",offensive_language
6821,0,@phreshagu_25 yeah you right and you know them Mexicans bringing all they family that hoe finna be packed,hate_speech
3940,1,"@Liveitupjersey Breeding a Nation of Pussies, now how the hell is a Man, a Man...IF HE's A PUSSY!
I'm concerned, WE have pussies &amp; psycho's!",offensive_language
16084,1,RT @LEGIQN: Write 16 bars about your side hoes and money so she knows it's real.,offensive_language
14576,1,RT @CapoToHeaven Sorority girls the absolute worst bitches,offensive_language
18544,2,"RT @anitaphilmar: Fairy Fun - Losing her wings doesn't mean there aren't other ways to fly? #asmsg, #erotica #shortstory http://t.co/t6LuM&#8230;",neither
17811,1,RT @TrayPizzy: Not into dressin' to impress these bitches or niggas...,offensive_language
13587,1,"Omg he's at it again. He's the most pathetic, spineless, no balls having piece of trash on twitter I've ever seen. Let me go throw up, blah.",offensive_language
19963,1,"RT @scottydoesntN0: Cinco De mind yo own damn business, bitch",offensive_language
11866,1,It all started in '95 bitch&#128118;,offensive_language
22539,1,Well thank goodness I got other musicians that aren't bitches.. like @Tampa_Rick for example.,offensive_language
10581,1,I just touched down on that pussy,offensive_language
16229,1,RT @LivingLegend10: &#8220;@_herLIPStho: &#8220;@keepupwithle: She got the body of a faggot . http://t.co/XkyO6DrMsH&#8221; &#128553;&#128557;&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,offensive_language
10855,1,I see the same hoes,offensive_language
2078,1,"' Make a niggah buy a ring for ya finger &#1042469; , Jimmies for ya feet &#1043353; Jeans for that back &#1041191; lingerie for the... http://t.co/MxwTT9H4nc",offensive_language
2367,1,@AceAlford_23 double up on this game bitch,offensive_language
19053,2,RT @harrryaf: being a good citizen picking up trash (: http://t.co/PMFR5eopwO,neither
2945,1,@Dalton_ryann @parkatie @blakeanderson21 I guess that dumb bitch but we all need to drink some time my place an fuck someone up haha,offensive_language
21914,1,This bitch ask me why I dont hit her up.and that I dont talk to her....bitch want me to hit her up so she can ignore or respond hours later,offensive_language
9958,1,I actually just hate the bitches on here,offensive_language
4853,1,@Teampowerstroke hoes will be hoes nothing but something guys just dispose #TruthBeTold,offensive_language
